Jam-12,17,2595,293,293,79
Jam-12,17,2607,294,294,85
Jam-12,17,7703,855,855,143
Jam-12,17,2602,294,294,81
Jam-12,17,2649,299,299,99
Jam-12,32,8084,904,904,123
Jam-12,17,2627,297,297,86
Jam-12,29,8100,905,905,136
Jam-12,17,7727,857,857,160
Jam-12,17,2595,293,293,79
Jam-12,32,8041,897,897,149
Jam-12,32,8167,913,913,143
Jam-12,17,2590,292,292,79
Jam-12,17,7700,854,854,152
Jam-12,17,2597,293,293,82
Jam-12,17,2624,296,296,95
Jam-12,17,2641,298,298,96
Jam-12,17,2627,296,296,97
Jam-12,32,8091,904,904,126
Jam-12,17,7711,856,856,144
Jam-12,17,2628,297,297,87
Jam-12,17,7724,857,857,153
Jam-12,17,2671,300,300,113
Jam-12,17,2615,295,295,84
Jam-12,17,2659,299,299,107
Jam-12,17,2624,296,296,88
Jam-12,17,2613,294,294,93
Jam-12,17,2601,293,293,83
Jam-12,32,8052,899,899,134
Jam-12,17,2665,300,300,109
Jam-12,17,2618,295,295,88
Jam-12,17,7746,859,859,164
Jam-12,17,2602,293,293,86
Jam-12,31,8066,901,901,132
Jam-12,17,2613,294,294,91
Jam-12,17,2672,301,301,109
Jam-12,17,2674,301,301,110
Jam-12,29,8111,905,905,157
Jam-12,17,2619,296,296,85
Jam-12,31,8099,906,906,126
Jam-12,17,7746,859,859,166
Jam-12,17,2626,296,296,93
Jam-12,17,2602,293,293,84
Jam-12,31,8119,908,908,138
Jam-12,32,8038,897,897,140
Jam-12,17,2650,298,298,103
Jam-12,17,2598,293,293,83
Jam-12,17,7705,855,855,146
Jam-12,17,2600,293,293,84
Jam-12,17,2620,296,296,90
Jam-12,17,2600,293,293,84
Jam-12,17,2606,294,294,84
Jam-12,17,2607,294,294,85
Jam-12,17,2608,294,294,87
Jam-12,17,2608,294,294,85
Jam-12,17,2621,296,296,83
Jam-12,17,2622,296,296,88
Jam-12,17,2604,294,294,84
Jam-12,17,2644,298,298,103
Jam-12,17,7718,856,856,156
Jam-12,17,7689,853,853,143
Jam-12,17,7701,855,855,148
Jam-12,17,2643,297,297,104
Jam-12,17,2679,301,301,114
Jam-12,29,8048,898,898,154
Jam-12,17,7743,858,858,167
Jam-12,17,2641,297,297,103
Jam-12,17,2641,297,297,103
Jam-12,17,2678,301,301,112
Jam-12,29,8100,905,905,135
Jam-12,17,2623,295,295,97
Jam-12,17,2604,294,294,81
Jam-12,17,2676,301,301,111
Jam-12,17,2614,295,295,89
Jam-12,17,7708,855,855,149
Jam-12,17,7711,856,856,144
Jam-12,17,2608,294,294,87
Jam-12,17,2603,294,294,83
Jam-12,17,2608,294,294,84
Jam-12,17,2611,294,294,89
Jam-12,29,8029,896,896,135
Jam-12,31,8093,905,905,126
Jam-12,17,2678,301,301,112
Jam-12,17,2641,297,297,101
Jam-12,17,7710,855,855,153
Jam-12,17,2627,297,297,89
Jam-12,32,8133,908,908,153
Jam-12,29,8071,901,901,139
Jam-12,17,2631,297,297,91
Jam-12,32,8077,902,902,134
Jam-12,31,8112,906,906,135
Jam-12,17,2624,296,296,92
Jam-12,17,2660,300,300,104
Jam-12,17,2593,292,292,81
Jam-12,17,2615,294,294,95
Jam-12,17,7697,854,854,145
Jam-12,17,7700,854,854,148
Jam-12,32,8087,903,903,135
Jam-12,17,7758,860,860,172
Jam-12,17,2651,298,298,105
