Jam-17,28,7839,832,832,314
Jam-17,29,7754,825,825,319
Jam-17,29,7936,845,845,332
Jam-17,28,7727,820,820,280
Jam-17,29,7774,826,826,303
Jam-17,28,7903,840,840,322
Jam-17,29,7929,845,845,334
Jam-17,28,8001,851,851,320
Jam-17,28,7863,835,835,309
Jam-17,28,7725,820,820,300
Jam-17,29,7824,832,832,331
Jam-17,28,7758,824,824,308
Jam-17,29,7777,827,827,313
Jam-17,28,7862,835,835,290
Jam-17,28,7756,823,823,301
Jam-17,29,7811,831,831,307
Jam-17,29,8036,856,856,341
Jam-17,29,7871,838,838,310
Jam-17,29,7958,848,848,329
Jam-17,28,7870,836,836,302
Jam-17,29,7792,829,829,299
Jam-17,29,7997,851,851,329
Jam-17,28,7937,844,844,303
Jam-17,28,7841,833,833,310
Jam-17,29,7879,838,838,296
Jam-17,28,7878,838,838,327
Jam-17,28,7937,844,844,313
Jam-17,28,7979,849,849,335
Jam-17,28,7772,825,825,287
Jam-17,29,7867,836,836,315
Jam-17,28,7803,829,829,317
Jam-17,29,7930,844,844,320
Jam-17,29,7750,824,824,314
Jam-17,28,7989,850,850,310
Jam-17,29,7813,831,831,321
Jam-17,28,7821,832,832,294
Jam-17,28,7966,847,847,315
Jam-17,28,7892,838,838,310
Jam-17,28,7980,848,848,316
Jam-17,28,7972,848,848,315
Jam-17,28,7871,836,836,314
Jam-17,29,7751,825,825,313
Jam-17,29,7871,838,838,318
Jam-17,29,7877,838,838,336
Jam-17,28,7764,825,825,294
Jam-17,29,7923,843,843,311
Jam-17,28,7831,832,832,303
Jam-17,29,7899,841,841,309
Jam-17,28,7854,834,834,302
Jam-17,29,7919,843,843,322
Jam-17,29,7896,840,840,321
Jam-17,29,7823,831,831,309
Jam-17,28,7993,850,850,324
Jam-17,28,7708,819,819,290
Jam-17,29,7888,839,839,311
Jam-17,29,7907,842,842,329
Jam-17,28,7951,845,845,326
Jam-17,29,7907,842,842,323
Jam-17,28,7866,837,837,292
Jam-17,28,7950,845,845,322
Jam-17,28,7852,834,834,317
Jam-17,29,7767,827,827,320
Jam-17,29,7830,833,833,328
Jam-17,29,7894,840,840,342
Jam-17,29,7827,833,833,327
Jam-17,28,7983,849,849,338
Jam-17,28,7849,833,833,309
Jam-17,28,7633,810,810,271
Jam-17,29,7906,841,841,319
Jam-17,28,7939,843,843,312
Jam-17,28,7830,831,831,305
Jam-17,28,7678,815,815,278
Jam-17,28,7933,843,843,310
Jam-17,28,7978,849,849,333
Jam-17,28,7929,843,843,326
Jam-17,28,7995,849,849,323
Jam-17,29,7952,847,847,317
Jam-17,28,7773,825,825,298
Jam-17,29,7810,830,830,288
Jam-17,29,7888,840,840,307
Jam-17,28,7823,831,831,317
Jam-17,28,7742,822,822,293
Jam-17,28,7840,833,833,321
Jam-17,29,7780,827,827,329
Jam-17,28,7793,828,828,292
Jam-17,29,7940,845,845,322
Jam-17,28,7767,824,824,308
Jam-17,29,7798,830,830,324
Jam-17,28,7985,849,849,322
Jam-17,28,7772,825,825,300
Jam-17,28,8001,851,851,324
Jam-17,29,7748,823,823,310
Jam-17,28,7971,847,847,317
Jam-17,29,7781,827,827,328
Jam-17,28,7740,821,821,284
Jam-17,28,7737,822,822,281
Jam-17,29,7807,831,831,324
Jam-17,28,7980,849,849,319
Jam-17,28,8060,857,857,334
Jam-17,28,7791,828,828,305
