Jam-14,17,122872,10416,10416,4249
Jam-14,17,98975,8566,8566,4488
Jam-14,17,96111,8341,8341,3997
Jam-14,17,92905,8089,8089,3387
Jam-14,17,93884,8166,8166,3605
Jam-14,17,98001,8491,8491,4186
Jam-14,17,94147,8187,8187,3613
Jam-14,17,93705,8146,8146,3517
Jam-14,17,93528,8137,8137,3535
Jam-14,17,94972,8248,8248,3835
Jam-14,17,105653,9088,9088,4948
Jam-14,17,96695,8390,8390,3998
Jam-14,17,93062,8102,8102,3429
Jam-14,17,93023,8099,8099,3426
Jam-14,17,94043,8182,8182,3574
Jam-14,17,95070,8257,8257,3808
Jam-14,17,93390,8124,8124,3439
Jam-14,17,95489,8295,8295,3830
Jam-14,17,94399,8208,8208,3624
Jam-14,17,101293,8756,8756,4671
Jam-14,17,97973,8477,8477,4244
Jam-14,17,98056,8493,8493,4285
Jam-14,17,94442,8210,8210,3656
Jam-14,17,100044,8645,8645,4557
Jam-14,17,95825,8323,8323,3932
Jam-14,17,93131,8105,8105,3457
Jam-14,17,92989,8094,8094,3412
Jam-14,17,95342,8282,8282,3774
Jam-14,17,94600,8225,8225,3639
Jam-14,17,93374,8125,8125,3459
Jam-14,17,95196,8273,8273,3729
Jam-14,17,94169,8187,8187,3714
Jam-14,17,96008,8333,8333,4017
Jam-14,17,93394,8123,8123,3503
Jam-14,17,101094,8737,8737,4246
Jam-14,17,99820,8634,8634,4474
Jam-14,17,95392,8285,8285,3644
Jam-14,17,97311,8434,8434,4162
Jam-14,17,95265,8271,8271,3842
Jam-14,17,93175,8105,8105,3474
Jam-14,17,99666,8635,8635,4411
Jam-14,17,100828,8718,8718,4548
Jam-14,17,96110,8343,8343,3814
Jam-14,17,97498,8451,8451,4207
Jam-14,17,94108,8185,8185,3587
Jam-14,17,93889,8166,8166,3555
Jam-14,17,92948,8093,8093,3373
Jam-14,17,98032,8496,8496,4320
Jam-14,17,100771,8720,8720,4085
Jam-14,17,95388,8300,8300,3669
Jam-14,17,96383,8360,8360,3988
Jam-14,17,98143,8503,8503,4167
Jam-14,17,98951,8568,8568,4397
Jam-14,17,94048,8179,8179,3535
Jam-14,17,96163,8339,8339,3991
Jam-14,17,94471,8214,8214,3791
Jam-14,17,96100,8340,8340,4035
Jam-14,17,93130,8107,8107,3409
Jam-14,17,96428,8373,8373,4061
Jam-14,17,93189,8110,8110,3450
Jam-14,17,99581,8609,8609,4062
Jam-14,17,92914,8088,8088,3409
Jam-14,17,93981,8173,8173,3644
Jam-14,17,95003,8253,8253,3742
Jam-14,17,95042,8256,8256,3919
Jam-14,17,94600,8224,8224,3669
Jam-14,17,93733,8147,8147,3602
Jam-14,17,97739,8467,8467,4215
Jam-14,17,93733,8156,8156,3595
Jam-14,17,93814,8164,8164,3588
Jam-14,17,97764,8467,8467,3982
Jam-14,17,95483,8288,8288,3774
Jam-14,17,95553,8290,8290,3846
Jam-14,17,93691,8151,8151,3521
Jam-14,17,95373,8284,8284,3781
Jam-14,17,103884,8946,8946,4872
Jam-14,17,92789,8080,8080,3361
Jam-14,17,96963,8393,8393,4001
Jam-14,17,93418,8127,8127,3489
Jam-14,17,92962,8092,8092,3372
Jam-14,17,101029,8710,8710,4308
Jam-14,17,92892,8091,8091,3380
Jam-14,17,94659,8228,8228,3741
Jam-14,17,93985,8175,8175,3644
Jam-14,17,94430,8219,8219,3569
Jam-14,17,109947,9419,9419,5122
Jam-14,17,93752,8151,8151,3567
Jam-14,17,99557,8603,8603,4478
Jam-14,17,95262,8274,8274,3786
Jam-14,17,97567,8451,8451,4254
Jam-14,17,94943,8246,8246,3791
Jam-14,17,94639,8227,8227,3708
Jam-14,17,104605,9008,9008,5006
Jam-14,17,93516,8137,8137,3583
Jam-14,17,92788,8079,8079,3369
Jam-14,17,93909,8168,8168,3592
Jam-14,17,94583,8220,8220,3659
Jam-14,17,95779,8318,8318,3843
Jam-14,17,104246,8973,8973,4922
Jam-14,17,111671,9561,9561,5496
