Jam-4,9,3296,346,346,59
Jam-4,9,3263,341,341,65
Jam-4,9,3100,322,322,73
Jam-4,9,3387,356,356,50
Jam-4,9,3092,321,321,71
Jam-4,9,3019,312,312,67
Jam-4,9,3023,312,312,60
Jam-4,9,3300,346,346,61
Jam-4,9,3321,346,346,50
Jam-4,9,3179,330,330,66
Jam-4,9,3000,311,311,79
Jam-4,9,3192,332,332,63
Jam-4,9,3311,346,346,54
Jam-4,9,2941,303,303,64
Jam-4,9,3435,361,361,47
Jam-4,9,3237,337,337,52
Jam-4,9,3205,335,335,68
Jam-4,9,3168,331,331,66
Jam-4,9,3187,331,331,60
Jam-4,9,3373,354,354,45
Jam-4,9,3452,363,363,46
Jam-4,9,3198,332,332,49
Jam-4,9,3157,329,329,66
Jam-4,9,3257,340,340,52
Jam-4,9,3408,358,358,52
Jam-4,9,3024,312,312,55
Jam-4,9,2995,310,310,71
Jam-4,9,3402,356,356,46
Jam-4,9,2961,305,305,67
Jam-4,9,3333,349,349,53
Jam-4,9,3362,353,353,53
Jam-4,9,2949,304,304,63
Jam-4,9,3440,362,362,48
Jam-4,9,3064,317,317,60
Jam-4,9,3173,330,330,71
Jam-4,9,3082,321,321,66
Jam-4,9,3154,328,328,61
Jam-4,9,3276,342,342,58
Jam-4,9,3334,349,349,51
Jam-4,9,3360,352,352,47
Jam-4,9,3158,329,329,67
Jam-4,9,3428,360,360,47
Jam-4,9,3264,341,341,48
Jam-4,9,3000,310,310,71
Jam-4,9,3036,314,314,67
Jam-4,9,2942,303,303,64
Jam-4,9,3424,359,359,41
Jam-4,9,3264,341,341,63
Jam-4,9,3044,315,315,65
Jam-4,9,3444,362,362,48
Jam-4,9,3098,322,322,62
Jam-4,9,3345,351,351,54
Jam-4,9,3361,352,352,55
Jam-4,9,3440,361,361,43
Jam-4,9,3035,313,313,64
Jam-4,9,3451,363,363,45
Jam-4,9,3283,343,343,57
Jam-4,9,3129,324,324,62
Jam-4,9,2952,304,304,63
Jam-4,9,2957,305,305,68
Jam-4,9,2933,302,302,65
Jam-4,9,3083,320,320,68
Jam-4,9,3220,336,336,58
Jam-4,9,2950,304,304,66
Jam-4,9,3458,364,364,45
Jam-4,9,3157,327,327,62
Jam-4,9,3224,336,336,51
Jam-4,9,3476,366,366,44
Jam-4,9,3476,366,366,44
Jam-4,9,3031,313,313,61
Jam-4,9,3434,361,361,49
Jam-4,9,3128,325,325,71
Jam-4,9,3332,350,350,59
Jam-4,9,3436,361,361,48
Jam-4,9,3359,351,351,47
Jam-4,9,3320,348,348,61
Jam-4,9,3310,347,347,61
Jam-4,9,3221,336,336,64
Jam-4,9,3126,324,324,57
Jam-4,9,2988,308,308,62
Jam-4,9,3118,323,323,55
Jam-4,9,3399,357,357,49
Jam-4,9,3202,332,332,57
Jam-4,9,3286,344,344,65
Jam-4,9,3368,353,353,54
Jam-4,9,3312,347,347,53
Jam-4,9,2987,308,308,74
Jam-4,9,3069,317,317,61
Jam-4,9,3344,351,351,55
Jam-4,9,3305,345,345,53
Jam-4,9,3248,339,339,53
Jam-4,9,3219,337,337,68
Jam-4,9,3424,360,360,49
Jam-4,9,2984,308,308,66
Jam-4,9,3085,320,320,68
Jam-4,9,3242,337,337,52
Jam-4,9,3051,317,317,77
Jam-4,9,3019,311,311,61
Jam-4,9,2998,310,310,77
Jam-4,9,3100,321,321,68
