Jam-11,25,6779,816,816,27
Jam-11,25,6651,800,800,45
Jam-11,25,6776,814,814,38
Jam-11,25,6651,800,800,42
Jam-11,25,6648,800,800,41
Jam-11,25,6742,813,813,42
Jam-11,25,6645,799,799,43
Jam-11,25,6885,829,829,28
Jam-11,25,6753,812,812,42
Jam-11,25,6883,828,828,27
Jam-11,25,6860,825,825,31
Jam-11,25,6641,798,798,43
Jam-11,25,6781,815,815,30
Jam-11,25,6804,820,820,37
Jam-11,25,6853,825,825,32
Jam-11,25,6645,800,800,51
Jam-11,25,6825,820,820,29
Jam-11,25,6786,817,817,30
Jam-11,25,6824,820,820,30
Jam-11,25,6830,821,821,36
Jam-11,25,6683,805,805,43
Jam-11,25,6653,801,801,44
Jam-11,25,6780,816,816,40
Jam-11,25,6774,814,814,37
Jam-11,25,6909,831,831,26
Jam-11,25,6597,793,793,46
Jam-11,25,6681,804,804,44
Jam-11,25,6776,815,815,40
Jam-11,25,6780,816,816,39
Jam-11,25,6874,827,827,26
Jam-11,25,6771,816,816,35
Jam-11,25,6661,800,800,42
Jam-11,25,6862,827,827,27
Jam-11,25,6825,822,822,35
Jam-11,25,6640,800,800,44
Jam-11,25,6699,806,806,38
Jam-11,25,6590,792,792,45
Jam-11,25,6740,810,810,38
Jam-11,25,6758,812,812,41
Jam-11,25,6665,802,802,43
Jam-11,25,6606,794,794,47
Jam-11,25,6805,818,818,35
Jam-11,25,6616,795,795,46
Jam-11,25,6695,806,806,42
Jam-11,25,6665,801,801,48
Jam-11,25,6626,796,796,44
Jam-11,25,6691,805,805,45
Jam-11,25,6657,801,801,44
Jam-11,25,6713,808,808,46
Jam-11,25,6888,829,829,25
Jam-11,25,6729,809,809,44
Jam-11,25,6608,794,794,45
Jam-11,25,6651,799,799,38
Jam-11,25,6774,816,816,41
Jam-11,25,6783,815,815,27
Jam-11,25,6629,797,797,49
Jam-11,25,6668,802,802,44
Jam-11,25,6714,807,807,44
Jam-11,25,6665,801,801,40
Jam-11,25,6726,809,809,36
Jam-11,25,6797,818,818,38
Jam-11,25,6625,796,796,47
Jam-11,25,6642,798,798,42
Jam-11,25,6649,799,799,47
Jam-11,25,6677,802,802,45
Jam-11,25,6590,792,792,45
Jam-11,25,6732,811,811,32
Jam-11,25,6871,827,827,30
Jam-11,25,6750,812,812,43
Jam-11,25,6703,806,806,40
Jam-11,25,6598,793,793,44
Jam-11,25,6884,829,829,28
Jam-11,25,6747,811,811,35
Jam-11,25,6926,834,834,23
Jam-11,25,6736,809,809,36
Jam-11,25,6612,795,795,45
Jam-11,25,6636,798,798,45
Jam-11,25,6812,821,821,28
Jam-11,25,6590,792,792,45
Jam-11,25,6599,793,793,44
Jam-11,25,6781,816,816,39
Jam-11,25,6614,795,795,50
Jam-11,25,6748,811,811,38
Jam-11,25,6880,829,829,25
Jam-11,25,6599,793,793,44
Jam-11,25,6705,806,806,35
Jam-11,25,6644,799,799,43
Jam-11,25,6616,796,796,43
Jam-11,25,6615,795,795,43
Jam-11,25,6823,821,821,29
Jam-11,25,6636,798,798,47
Jam-11,25,6655,800,800,50
Jam-11,25,6625,796,796,44
Jam-11,25,6656,800,800,41
Jam-11,25,6897,831,831,23
Jam-11,25,6703,805,805,39
Jam-11,25,6629,798,798,41
Jam-11,25,6782,816,816,36
Jam-11,25,6764,814,814,32
Jam-11,25,6772,813,813,34
