subject, instance, optimal_length, move_number, move, pre_actions,meta_move, rt, trial_number, progress, distance_to_goal 
andra.log,Jam-10,18,41,y@(5.0.3),2,commit_move,1.64999985695,1,1,14
andra.log,Jam-10,18,42,w@(3.3.3),2,commit_move,8.50999999046,1,1,13
andra.log,Jam-10,18,43,c@(2.4.2),4,commit_move,4.16000008583,1,1,12
andra.log,Jam-10,18,44,r@(1.2.2),3,commit_move,9.46000003815,1,1,11
andra.log,Jam-10,18,45,w@(0.3.3),4,commit_move,2.86999988556,1,1,10
andra.log,Jam-10,18,46,g@(3.2.2),3,commit_move,4.37000012398,1,1,9
andra.log,Jam-10,18,47,B@(1.1.2),3,commit_move,3.44999980927,1,1,8
andra.log,Jam-10,18,48,g@(3.1.2),2,commit_move,1.36000013351,1,0,8
andra.log,Jam-10,18,49,l@(3.4.2),2,commit_move,1.51999998093,1,1,7
andra.log,Jam-10,18,50,p@(3.5.2),2,commit_move,1.42000007629,1,1,6
andra.log,Jam-10,18,51,w@(3.3.3),4,commit_move,6.41999983788,1,-1,7
andra.log,Jam-10,18,52,c@(2.3.2),4,commit_move,1.88000011444,1,-1,8
andra.log,Jam-10,18,53,p@(2.5.2),2,commit_move,1.29999995232,1,-2,10
andra.log,Jam-10,18,54,o@(0.2.3),3,commit_move,10.9900000095,1,0,10
andra.log,Jam-10,18,55,b@(0.0.2),2,commit_move,1.61999988556,1,-2,12
andra.log,Jam-10,18,56,M@(2.0.2),2,commit_move,3.04000020027,1,3,9
andra.log,Jam-10,18,57,p@(3.5.2),2,commit_move,9.44999980927,1,1,8
andra.log,Jam-10,18,58,c@(2.4.2),2,commit_move,2.40000009537,1,1,7
andra.log,Jam-10,18,59,w@(1.3.3),3,commit_move,2.72000002861,1,1,6
andra.log,Jam-10,18,60,y@(5.3.3),4,commit_move,6.88999986649,1,2,4
andra.log,Jam-10,18,61,M@(4.0.2),3,commit_move,1.71000003815,1,1,3
andra.log,Jam-10,18,62,g@(3.0.2),3,commit_move,1.5,1,1,2
andra.log,Jam-10,18,63,r@(4.2.2),4,win,1.32000017166,1,1,1
maija.log,Jam-1,9,0,w@(2.0.2),3,commit_move,10.2699999809,1,1,8
maija.log,Jam-1,9,1,b@(0.0.3),2,commit_move,1.23000001907,1,1,7
maija.log,Jam-1,9,2,y@(0.3.2),2,commit_move,1.76999998093,1,1,6
maija.log,Jam-1,9,3,B@(0.5.3),4,commit_move,1.97000002861,1,1,5
maija.log,Jam-1,9,4,c@(1.4.2),4,commit_move,1.82999992371,1,1,4
maija.log,Jam-1,9,5,M@(5.3.3),5,commit_move,3.26999998093,1,1,3
maija.log,Jam-1,9,6,l@(3.3.3),3,commit_move,1.70000004768,1,1,2
maija.log,Jam-1,9,7,r@(4.2.2),4,win,1.95000004768,1,1,1
maija.log,Jam-2,9,0,y@(1.0.3),4,commit_move,22.6599998474,1,0,9
maija.log,Jam-2,9,1,o@(5.0.3),2,commit_move,1.20000004768,1,0,9
maija.log,Jam-2,9,2,M@(4.0.2),4,commit_move,1.90000009537,1,1,8
maija.log,Jam-2,9,3,w@(3.3.3),4,commit_move,2.49000000954,1,-1,9
maija.log,Jam-2,9,4,B@(2.1.2),5,commit_move,3.05999994278,1,-1,10
maija.log,Jam-2,9,5,g@(0.4.2),5,commit_move,2.11999988556,1,2,8
maija.log,Jam-2,9,6,w@(0.3.3),4,commit_move,1.74000000954,1,0,8
maija.log,Jam-2,9,7,w@(3.3.3),5,commit_move,4.97000002861,1,-1,9
maija.log,Jam-2,9,8,B@(2.4.2),4,commit_move,1.73000001907,1,4,5
maija.log,Jam-2,9,9,w@(0.3.3),5,commit_move,1.67000007629,1,1,4
maija.log,Jam-2,9,10,c@(3.3.2),3,commit_move,2.79999995232,1,1,3
maija.log,Jam-2,9,11,o@(5.3.3),4,commit_move,1.67000007629,1,1,2
maija.log,Jam-2,9,12,M@(4.3.2),4,commit_move,1.6099998951,1,0,2
maija.log,Jam-2,9,13,r@(4.2.2),5,win,2.81999993324,1,1,1
maija.log,Jam-3,15,0,w@(3.0.3),11,commit_move,16.7799999714,1,1,14
maija.log,Jam-3,15,1,b@(3.3.2),3,commit_move,2.22000002861,1,0,14
maija.log,Jam-3,15,2,l@(1.3.2),2,commit_move,1.21000003815,1,1,13
maija.log,Jam-3,15,3,B@(0.5.2),3,commit_move,1.51999998093,1,1,12
maija.log,Jam-3,15,4,y@(5.0.3),7,commit_move,6.34000015259,1,1,11
maija.log,Jam-3,15,5,b@(4.3.2),3,commit_move,1.46999979019,1,1,10
maija.log,Jam-3,15,6,w@(3.3.3),4,commit_move,1.80000019073,1,1,9
maija.log,Jam-3,15,7,w@(3.0.3),5,commit_move,6.44999980927,1,-1,10
maija.log,Jam-3,15,8,b@(2.3.2),3,commit_move,1.80000019073,1,-1,11
maija.log,Jam-3,15,9,y@(5.3.3),5,commit_move,2.36999988556,1,-1,12
maija.log,Jam-3,15,10,b@(3.3.2),2,commit_move,1.85000014305,1,0,12
maija.log,Jam-3,15,11,y@(5.0.3),4,commit_move,2.59999990463,1,1,11
maija.log,Jam-3,15,12,b@(4.3.2),4,commit_move,1.98000001907,1,1,10
maija.log,Jam-3,15,13,w@(3.3.3),5,commit_move,2.19000005722,1,1,9
maija.log,Jam-3,15,14,r@(2.2.2),2,commit_move,1.98000001907,1,1,8
maija.log,Jam-3,15,15,l@(1.0.2),4,commit_move,2.69999980927,1,1,7
maija.log,Jam-3,15,16,r@(1.2.2),2,commit_move,1.92000007629,1,1,6
maija.log,Jam-3,15,17,w@(3.0.3),4,commit_move,4.67000007629,1,1,5
maija.log,Jam-3,15,18,b@(0.3.2),5,commit_move,2.39999985695,1,1,4
maija.log,Jam-3,15,19,y@(5.3.3),6,commit_move,1.90000009537,1,1,3
maija.log,Jam-3,15,20,w@(3.3.3),7,commit_move,1.99000000954,1,1,2
maija.log,Jam-3,15,21,r@(4.2.2),4,win,2.32999992371,1,1,1
maija.log,Jam-4,10,0,l@(0.3.3),5,commit_move,13.0799999237,1,1,9
maija.log,Jam-4,10,1,r@(0.2.2),2,commit_move,1.5,1,1,8
maija.log,Jam-4,10,2,b@(2.0.2),4,commit_move,1.60000014305,1,1,7
maija.log,Jam-4,10,3,w@(1.3.3),3,commit_move,1.98999977112,1,0,7
maija.log,Jam-4,10,4,B@(5.0.2),6,commit_move,2.28000020981,1,0,7
maija.log,Jam-4,10,5,r@(1.2.2),2,commit_move,5.24000000954,1,1,6
maija.log,Jam-4,10,6,l@(0.0.3),5,commit_move,5.11999988556,1,1,5
maija.log,Jam-4,10,7,w@(0.3.3),2,commit_move,2.56999993324,1,1,4
maija.log,Jam-4,10,8,c@(0.5.3),3,commit_move,1.55000019073,1,1,3
maija.log,Jam-4,10,9,y@(3.3.3),5,commit_move,1.6099998951,1,1,2
maija.log,Jam-4,10,10,r@(4.2.2),4,win,1.3599998951,1,1,1
maija.log,Jam-5,10,0,b@(1.0.2),2,commit_move,13.8099999428,1,1,9
maija.log,Jam-5,10,1,o@(0.0.3),2,commit_move,1.8599998951,1,1,8
maija.log,Jam-5,10,2,g@(1.4.2),4,commit_move,2.24000000954,1,1,7
maija.log,Jam-5,10,3,l@(1.5.2),4,commit_move,1.5,1,1,6
maija.log,Jam-5,10,4,M@(0.3.3),3,commit_move,1.72000002861,1,1,5
maija.log,Jam-5,10,5,y@(3.3.3),4,commit_move,1.63000011444,1,1,4
maija.log,Jam-5,10,6,w@(4.3.3),3,commit_move,1.72999978065,1,1,3
maija.log,Jam-5,10,7,m@(5.4.2),3,commit_move,1.71000003815,1,1,2
maija.log,Jam-5,10,8,r@(4.2.2),4,win,2.15000009537,1,1,1
maija.log,Jam-6,10,0,r@(0.2.2),7,commit_move,11.9300000668,1,0,10
maija.log,Jam-6,10,1,g@(2.0.2),4,commit_move,1.70000004768,1,1,9
maija.log,Jam-6,10,2,B@(1.3.2),2,commit_move,3.20999979973,1,1,8
maija.log,Jam-6,10,3,l@(0.3.2),2,commit_move,1.32000017166,1,2,6
maija.log,Jam-6,10,4,m@(0.5.3),5,commit_move,4.00999999046,1,1,5
maija.log,Jam-6,10,5,w@(3.3.3),4,commit_move,2.22000002861,1,1,4
maija.log,Jam-6,10,6,y@(4.3.3),3,commit_move,1.53999996185,1,1,3
maija.log,Jam-6,10,7,o@(5.3.3),3,commit_move,1.67999982834,1,1,2
maija.log,Jam-6,10,8,r@(4.2.2),5,win,2.63000011444,1,1,1
maija.log,Jam-7,14,0,c@(4.1.2),2,commit_move,8.83999991417,1,0,14
maija.log,Jam-7,14,1,y@(3.0.2),2,commit_move,3.06999993324,1,0,14
maija.log,Jam-7,14,2,c@(4.4.2),4,commit_move,1.42000007629,1,1,13
maija.log,Jam-7,14,3,g@(1.3.2),2,commit_move,8.32999992371,1,-1,14
maija.log,Jam-7,14,4,l@(5.4.2),3,commit_move,1.3900001049,1,1,13
maija.log,Jam-7,14,5,B@(5.2.2),3,commit_move,1.42000007629,1,1,12
maija.log,Jam-7,14,6,y@(4.0.2),2,commit_move,1.45999979973,1,1,11
maija.log,Jam-7,14,7,M@(3.0.2),2,commit_move,1.42000007629,1,1,10
maija.log,Jam-7,14,8,g@(2.3.2),2,commit_move,2.56999993324,1,1,9
maija.log,Jam-7,14,9,r@(2.2.2),2,commit_move,1.17000007629,1,1,8
maija.log,Jam-7,14,10,b@(1.4.2),5,commit_move,2.11000013351,1,1,7
maija.log,Jam-7,14,11,g@(0.3.2),3,commit_move,2.46999979019,1,0,7
maija.log,Jam-7,14,12,r@(1.2.2),2,commit_move,1.72000002861,1,1,6
maija.log,Jam-7,14,13,M@(3.2.2),3,commit_move,2.97000002861,1,1,5
maija.log,Jam-7,14,14,y@(0.0.2),6,commit_move,1.83000016212,1,1,4
maija.log,Jam-7,14,15,M@(3.0.2),4,commit_move,1.88999986649,1,1,3
maija.log,Jam-7,14,16,B@(5.0.2),4,commit_move,1.55999994278,1,1,2
maija.log,Jam-7,14,17,r@(4.2.2),4,win,1.40000009537,1,1,1
maija.log,Jam-8,13,0,c@(0.1.2),3,commit_move,7.29000020027,1,1,12
maija.log,Jam-8,13,1,b@(0.0.2),4,commit_move,2.20999979973,1,1,11
maija.log,Jam-8,13,2,B@(2.0.2),3,commit_move,1.84000015259,1,1,10
maija.log,Jam-8,13,3,g@(3.0.2),3,commit_move,1.87999987602,1,1,9
maija.log,Jam-8,13,4,M@(4.0.2),2,commit_move,7.77999997139,1,1,8
maija.log,Jam-8,13,5,t@(2.2.2),3,commit_move,2.18000006676,1,-1,9
maija.log,Jam-8,13,6,o@(2.4.3),2,commit_move,1.43000006676,1,-1,10
maija.log,Jam-8,13,7,w@(2.5.3),2,commit_move,1.17000007629,1,1,9
maija.log,Jam-8,13,8,m@(3.3.2),2,commit_move,1.53999996185,1,1,8
maija.log,Jam-8,13,9,m@(4.3.2),11,commit_move,7.09999990463,1,-1,9
maija.log,Jam-8,13,10,o@(3.4.3),2,commit_move,1.07999992371,1,1,8
maija.log,Jam-8,13,11,w@(3.5.3),2,commit_move,0.94000005722,1,-1,9
maija.log,Jam-8,13,12,t@(2.4.2),3,commit_move,1.52999997139,1,1,8
maija.log,Jam-8,13,13,r@(3.2.2),4,commit_move,2.72000002861,1,1,7
maija.log,Jam-8,13,14,t@(2.2.2),6,commit_move,1.92000007629,1,1,6
maija.log,Jam-8,13,15,o@(2.4.3),2,commit_move,1.23000001907,1,1,5
maija.log,Jam-8,13,16,w@(2.5.3),2,commit_move,1.07999992371,1,1,4
maija.log,Jam-8,13,17,m@(3.3.2),2,commit_move,1.33999991417,1,1,3
maija.log,Jam-8,13,18,y@(5.3.3),5,commit_move,4.28000020981,1,1,2
maija.log,Jam-8,13,19,r@(4.2.2),2,win,0.589999914169,1,1,1
maija.log,Jam-9,13,0,r@(1.2.2),5,commit_move,14.2400000095,1,1,12
maija.log,Jam-9,13,1,o@(0.0.3),4,commit_move,2.53999996185,1,1,11
maija.log,Jam-9,13,2,w@(0.3.3),2,commit_move,1.45000004768,1,1,10
maija.log,Jam-9,13,3,B@(3.4.2),4,commit_move,3.04999995232,1,1,9
maija.log,Jam-9,13,4,g@(2.1.2),4,commit_move,6.17000007629,1,1,8
maija.log,Jam-9,13,5,r@(2.2.2),2,commit_move,1.27999997139,1,1,7
maija.log,Jam-9,13,6,b@(1.1.2),2,commit_move,1.58999991417,1,1,6
maija.log,Jam-9,13,7,c@(1.0.2),2,commit_move,1.07000017166,1,1,5
maija.log,Jam-9,13,8,M@(3.0.2),2,commit_move,1.30999994278,1,1,4
maija.log,Jam-9,13,9,l@(5.0.2),3,commit_move,2.3900001049,1,1,3
maija.log,Jam-9,13,10,y@(4.3.3),2,commit_move,1.5,1,1,2
maija.log,Jam-9,13,11,r@(4.2.2),3,win,1.07999992371,1,1,1
maija.log,Jam-10,18,0,M@(3.0.2),3,commit_move,22.3499999046,1,-1,19
maija.log,Jam-10,18,1,y@(5.0.3),2,commit_move,1.05000019073,1,1,18
maija.log,Jam-10,18,2,r@(3.2.2),3,commit_move,1.36999988556,1,1,17
maija.log,Jam-10,18,3,w@(3.3.3),3,commit_move,1.34000015259,1,1,16
maija.log,Jam-10,18,4,c@(2.4.2),5,commit_move,1.97999978065,1,1,15
maija.log,Jam-10,18,5,b@(1.0.2),2,commit_move,1.55000019073,1,1,14
maija.log,Jam-10,18,6,B@(1.1.2),3,commit_move,2.75,1,2,12
maija.log,Jam-10,18,7,o@(0.0.3),3,commit_move,1.39999985695,1,1,11
maija.log,Jam-10,18,8,w@(0.3.3),5,commit_move,10.8900001049,1,1,10
maija.log,Jam-10,18,9,w@(3.3.3),4,commit_move,1.99000000954,1,-1,11
maija.log,Jam-10,18,10,B@(3.1.2),3,commit_move,1.34999990463,1,-1,12
maija.log,Jam-10,18,11,c@(2.1.2),4,commit_move,1.73000001907,1,-1,13
maija.log,Jam-10,18,12,c@(2.4.2),10,commit_move,11.7699999809,1,1,12
maija.log,Jam-10,18,13,w@(0.3.3),4,commit_move,1.84000015259,1,1,11
maija.log,Jam-10,18,14,r@(1.2.2),4,commit_move,3.72999978065,1,1,10
maija.log,Jam-10,18,15,B@(1.1.2),7,commit_move,10.0200002193,1,1,9
maija.log,Jam-10,18,16,y@(5.1.3),2,commit_move,3.01999998093,1,1,8
maija.log,Jam-10,18,17,M@(4.0.2),2,commit_move,1.78999996185,1,2,6
maija.log,Jam-10,18,18,g@(3.0.2),5,commit_move,1.96000003815,1,1,5
maija.log,Jam-10,18,19,l@(3.4.2),2,commit_move,1.38999986649,1,1,4
maija.log,Jam-10,18,20,p@(3.5.2),3,commit_move,3.01999998093,1,1,3
maija.log,Jam-10,18,21,y@(5.3.3),3,commit_move,1.45000004768,1,1,2
maija.log,Jam-10,18,22,r@(4.2.2),4,win,2.1099998951,1,1,1
maija.log,Jam-11,26,0,B@(0.3.3),7,commit_move,5.22000002861,1,0,26
maija.log,Jam-11,26,1,r@(0.2.2),2,commit_move,1.49000000954,1,1,25
maija.log,Jam-11,26,2,b@(0.0.2),2,commit_move,1.80000019073,1,-1,26
maija.log,Jam-11,26,3,y@(2.0.2),4,commit_move,1.75,1,1,25
maija.log,Jam-11,26,4,l@(1.5.3),2,commit_move,1.62999987602,1,0,25
maija.log,Jam-11,26,5,w@(1.3.3),3,commit_move,2.33999991417,1,1,24
maija.log,Jam-11,26,6,c@(5.0.2),6,commit_move,2.08000016212,1,0,24
maija.log,Jam-11,26,7,w@(3.3.3),4,commit_move,1.74000000954,1,1,23
maija.log,Jam-11,26,8,r@(1.2.2),2,commit_move,1.69999980927,1,-1,24
maija.log,Jam-11,26,9,B@(0.1.3),4,commit_move,4.82000017166,1,-1,25
maija.log,Jam-11,26,10,l@(0.5.3),2,commit_move,2.01999998093,1,0,25
maija.log,Jam-11,26,11,B@(0.2.3),3,commit_move,12.0499999523,1,0,25
maija.log,Jam-11,26,12,l@(3.5.3),4,commit_move,1.84999990463,1,1,24
maija.log,Jam-11,26,13,B@(0.3.3),2,commit_move,2.37000012398,1,1,23
maija.log,Jam-11,26,14,r@(0.2.2),2,commit_move,1.57999992371,1,1,22
maija.log,Jam-11,26,15,y@(2.4.2),6,commit_move,6.32000017166,1,1,21
maija.log,Jam-11,26,16,b@(1.0.2),2,commit_move,1.84999990463,1,1,20
maija.log,Jam-11,26,17,r@(1.2.2),2,commit_move,1.50999999046,1,1,19
maija.log,Jam-11,26,18,B@(0.0.3),5,commit_move,1.75999999046,1,1,18
maija.log,Jam-11,26,19,w@(0.3.3),12,commit_move,6.46000003815,1,1,17
maija.log,Jam-11,26,20,M@(3.1.3),2,commit_move,1.73000001907,1,1,16
maija.log,Jam-11,26,21,b@(3.0.2),3,commit_move,2.16999983788,1,0,16
maija.log,Jam-11,26,22,c@(5.1.2),2,commit_move,3.15000009537,1,1,15
maija.log,Jam-11,26,23,b@(4.0.2),2,commit_move,1.12000012398,1,1,14
maija.log,Jam-11,26,24,M@(3.0.3),2,commit_move,1.77999997139,1,1,13
maija.log,Jam-11,26,25,w@(3.3.3),5,commit_move,2.94999980927,1,1,12
maija.log,Jam-11,26,26,B@(0.3.3),4,commit_move,2.12000012398,1,1,11
maija.log,Jam-11,26,27,r@(0.2.2),2,commit_move,1.17000007629,1,1,10
maija.log,Jam-11,26,28,y@(2.0.2),5,commit_move,2.01999998093,1,1,9
maija.log,Jam-11,26,29,r@(1.2.2),2,commit_move,1.23000001907,1,1,8
maija.log,Jam-11,26,30,B@(0.0.3),5,commit_move,1.75,1,2,6
maija.log,Jam-11,26,31,w@(0.3.3),4,commit_move,2.64999985695,1,1,5
maija.log,Jam-11,26,32,l@(0.5.3),4,commit_move,1.56999993324,1,1,4
maija.log,Jam-11,26,33,M@(3.3.3),4,commit_move,2.02000021935,1,1,3
maija.log,Jam-11,26,34,c@(5.4.2),6,commit_move,1.75999999046,1,1,2
maija.log,Jam-11,26,35,r@(4.2.2),4,win,2.1899998188,1,1,1
maija.log,Jam-12,18,0,y@(3.0.2),4,commit_move,11.9900000095,1,0,18
maija.log,Jam-12,18,1,M@(2.0.3),2,commit_move,1.15000009537,1,1,17
maija.log,Jam-12,18,2,w@(0.3.3),4,commit_move,1.66999983788,1,1,16
maija.log,Jam-12,18,3,c@(4.1.2),5,commit_move,7.80000019073,1,1,15
maija.log,Jam-12,18,4,w@(3.3.3),4,commit_move,1.65999984741,1,1,14
maija.log,Jam-12,18,5,l@(3.5.3),4,commit_move,1.54999995232,1,1,13
maija.log,Jam-12,18,6,M@(2.3.3),5,commit_move,1.68000006676,1,2,11
maija.log,Jam-12,18,7,r@(2.2.2),4,commit_move,1.54999995232,1,0,11
maija.log,Jam-12,18,8,y@(2.0.2),2,commit_move,4.40000009537,1,1,10
maija.log,Jam-12,18,9,c@(4.0.2),2,commit_move,1.14999985695,1,1,9
maija.log,Jam-12,18,10,r@(3.2.2),2,commit_move,1.05000019073,1,1,8
maija.log,Jam-12,18,11,b@(0.4.2),6,commit_move,3.38999986649,1,0,8
maija.log,Jam-12,18,12,b@(0.1.2),6,commit_move,5.57000017166,1,1,7
maija.log,Jam-12,18,13,M@(2.1.3),3,commit_move,1.56999993324,1,0,7
maija.log,Jam-12,18,14,y@(0.0.2),3,commit_move,1.70000004768,1,1,6
maija.log,Jam-12,18,15,M@(2.0.3),2,commit_move,1.29999995232,1,1,5
maija.log,Jam-12,18,16,w@(0.3.3),5,commit_move,1.87999987602,1,1,4
maija.log,Jam-12,18,17,l@(0.5.3),4,commit_move,2.90000009537,1,1,3
maija.log,Jam-12,18,18,B@(5.3.3),5,commit_move,1.8599998951,1,1,2
maija.log,Jam-12,18,19,r@(4.2.2),3,win,2.23000001907,1,1,1
maija.log,Jam-13,17,0,B@(2.3.2),3,commit_move,45.5199999809,1,-6,23
maija.log,Jam-13,17,1,g@(1.3.2),2,commit_move,1.30000019073,1,1,22
maija.log,Jam-13,17,2,o@(0.1.3),3,commit_move,1.42999982834,1,1,21
maija.log,Jam-13,17,3,p@(0.5.2),2,commit_move,1.51999998093,1,-1,22
maija.log,Jam-13,17,4,B@(2.1.2),4,commit_move,4.92000007629,1,-2,24
maija.log,Jam-13,17,5,g@(1.1.2),3,commit_move,1.37000012398,1,0,24
maija.log,Jam-13,17,6,l@(1.3.2),3,commit_move,1.6099998951,1,-1,25
maija.log,Jam-13,17,7,m@(3.3.2),2,commit_move,2.12000012398,1,-1,26
maija.log,Jam-13,17,8,m@(3.4.2),3,commit_move,7.25999999046,1,1,25
maija.log,Jam-13,17,9,l@(3.3.2),3,commit_move,1.31999993324,1,1,24
maija.log,Jam-13,17,10,B@(2.4.2),4,commit_move,1.5,1,-1,25
maija.log,Jam-13,17,11,g@(1.3.2),3,commit_move,1.75999999046,1,2,23
maija.log,Jam-13,17,12,r@(1.2.2),3,commit_move,2.14999985695,1,1,22
maija.log,Jam-13,17,13,M@(4.1.2),2,commit_move,0.990000009537,1,1,21
maija.log,Jam-13,17,14,c@(3.0.2),2,commit_move,1.25,1,-1,22
maija.log,Jam-13,17,15,c@(4.0.2),2,commit_move,2.18000006676,1,-2,24
maija.log,Jam-13,17,16,b@(2.0.2),3,commit_move,2.60000014305,1,-1,25
maija.log,Jam-13,17,17,o@(0.0.3),2,commit_move,1.25,1,-1,26
maija.log,Jam-13,17,18,r@(2.2.2),2,commit_move,1.3599998951,1,1,25
maija.log,Jam-13,17,19,g@(1.0.2),4,commit_move,1.55999994278,1,-2,27
maija.log,Jam-13,17,20,l@(0.3.2),4,commit_move,2.22000002861,1,-2,29
maija.log,Jam-13,17,21,l@(3.3.2),7,commit_move,4.47000002861,1,2,27
maija.log,Jam-13,17,22,B@(2.3.2),2,commit_move,2.98000001907,1,0,27
maija.log,Jam-13,17,23,p@(1.5.2),2,commit_move,1.25,1,2,25
maija.log,Jam-13,17,24,o@(0.3.3),4,commit_move,1.63999986649,1,-1,26
maija.log,Jam-13,17,25,r@(0.2.2),4,commit_move,1.58000016212,1,-1,27
maija.log,Jam-13,17,26,B@(2.1.2),3,commit_move,1.75,1,-1,28
maija.log,Jam-13,17,27,l@(1.3.2),4,commit_move,1.34999990463,1,-1,29
maija.log,Jam-13,17,28,m@(3.1.2),6,commit_move,1.72000002861,1,-1,30
maija.log,Jam-13,17,29,w@(3.4.2),2,commit_move,1.92000007629,1,0,30
maija.log,Jam-13,17,30,t@(3.5.2),2,commit_move,1.73000001907,1,-2,32
maija.log,Jam-13,17,31,y@(5.2.3),2,commit_move,1.39999985695,1,0,32
maija.log,Jam-13,17,32,y@(5.3.3),2,commit_move,1.8100001812,1,-2,34
maija.log,Jam-13,17,33,l@(3.3.2),4,commit_move,6.25,1,1,33
maija.log,Jam-13,17,34,B@(2.3.2),3,commit_move,1.32999992371,1,2,31
maija.log,Jam-13,17,35,r@(1.2.2),2,commit_move,1.42000007629,1,-6,37
maija.log,Jam-13,17,36,o@(0.0.3),4,commit_move,1.5,1,0,37
maija.log,Jam-13,17,37,p@(0.5.2),2,commit_move,1.56999993324,1,1,36
maija.log,Jam-13,17,38,B@(2.4.2),2,commit_move,1.15999984741,1,1,35
maija.log,Jam-13,17,39,l@(0.3.2),4,commit_move,1.32000017166,1,1,34
maija.log,Jam-13,17,40,y@(5.1.3),17,commit_move,32.9700000286,1,1,33
maija.log,Jam-13,17,41,l@(3.3.2),4,commit_move,1.11999988556,1,-1,34
maija.log,Jam-13,17,42,o@(0.2.3),4,commit_move,2.27999997139,1,2,32
maija.log,Jam-13,17,0,o@(0.1.3),4,commit_move,6.33999991417,2,-9,26
maija.log,Jam-13,17,1,p@(0.5.2),2,commit_move,1.97000002861,2,2,24
maija.log,Jam-13,17,2,y@(5.0.3),2,commit_move,1.65000009537,2,0,24
maija.log,Jam-13,17,3,g@(1.1.2),3,commit_move,4.9399998188,2,0,24
maija.log,Jam-13,17,4,B@(2.3.2),3,commit_move,3.5,2,3,21
maija.log,Jam-13,17,5,g@(1.3.2),3,commit_move,2.00999999046,2,1,20
maija.log,Jam-13,17,6,r@(1.2.2),3,commit_move,1.87000012398,2,1,19
maija.log,Jam-13,17,7,l@(4.3.2),3,commit_move,1.31999993324,2,1,18
maija.log,Jam-13,17,8,m@(3.1.2),4,commit_move,1.53999996185,2,1,17
maija.log,Jam-13,17,9,o@(0.2.3),2,commit_move,6.18000006676,2,-1,18
maija.log,Jam-13,17,10,p@(1.5.2),2,commit_move,1.58999991417,2,2,16
maija.log,Jam-13,17,11,o@(0.3.3),3,commit_move,2.96000003815,2,1,15
maija.log,Jam-13,17,12,r@(0.2.2),2,commit_move,1.20000004768,2,1,14
maija.log,Jam-13,17,13,m@(3.2.2),2,commit_move,1.97000002861,2,-1,15
maija.log,Jam-13,17,14,M@(4.1.2),2,commit_move,1.56999993324,2,1,14
maija.log,Jam-13,17,15,c@(3.0.2),2,commit_move,1.38000011444,2,1,13
maija.log,Jam-13,17,16,B@(2.0.2),4,commit_move,1.75,2,1,12
maija.log,Jam-13,17,17,w@(2.4.2),9,commit_move,5.97000002861,2,1,11
maija.log,Jam-13,17,18,t@(3.5.2),3,commit_move,1.53999996185,2,-1,12
maija.log,Jam-13,17,19,m@(3.1.2),2,commit_move,1.37999987602,2,1,11
maija.log,Jam-13,17,20,l@(2.3.2),3,commit_move,1.59000015259,2,0,11
maija.log,Jam-13,17,21,y@(5.3.3),4,commit_move,2.09999990463,2,6,5
maija.log,Jam-13,17,22,c@(4.0.2),2,commit_move,1.46000003815,2,1,4
maija.log,Jam-13,17,23,m@(3.0.2),2,commit_move,1.25,2,1,3
maija.log,Jam-13,17,24,r@(2.2.2),3,commit_move,1.31999993324,2,0,3
maija.log,Jam-13,17,25,g@(1.1.2),3,commit_move,1.44000005722,2,0,3
maija.log,Jam-13,17,26,o@(0.1.3),3,commit_move,1.80999994278,2,0,3
maija.log,Jam-13,17,27,w@(0.4.2),3,commit_move,1.45000004768,2,0,3
maija.log,Jam-13,17,28,p@(0.5.2),3,commit_move,1.36999988556,2,0,3
maija.log,Jam-13,17,29,M@(4.3.2),4,commit_move,5.37000012398,2,1,2
maija.log,Jam-13,17,30,r@(4.2.2),3,win,1.31999993324,2,1,1
