Jam-8,16,412,59,59,97
Jam-8,16,397,56,56,97
Jam-8,14,379,53,53,108
Jam-8,19,595,105,105,124
Jam-8,14,297,42,42,92
Jam-8,19,615,108,108,127
Jam-8,23,773,131,131,136
Jam-8,14,314,44,44,101
Jam-8,14,331,47,47,100
Jam-8,14,332,47,47,101
Jam-8,19,588,104,104,124
Jam-8,19,605,107,107,125
Jam-8,14,305,42,42,103
Jam-8,14,384,53,53,108
Jam-8,19,606,107,107,128
Jam-8,14,379,52,52,111
Jam-8,14,386,53,53,113
Jam-8,19,621,109,109,126
Jam-8,19,594,105,105,122
Jam-8,19,601,106,106,126
Jam-8,19,608,107,107,126
Jam-8,19,601,106,106,126
Jam-8,19,598,106,106,124
Jam-8,14,337,46,46,110
Jam-8,19,589,105,105,117
Jam-8,14,329,46,46,101
Jam-8,14,367,50,50,111
Jam-8,19,616,108,108,127
Jam-8,14,310,41,41,107
Jam-8,16,412,59,59,97
Jam-8,19,606,107,107,123
Jam-8,16,358,52,52,89
Jam-8,14,380,52,52,112
Jam-8,16,402,56,56,106
Jam-8,14,335,47,47,103
Jam-8,19,599,106,106,126
Jam-8,23,735,125,125,138
Jam-8,19,598,106,106,125
Jam-8,19,607,107,107,128
Jam-8,19,578,103,103,118
Jam-8,19,606,107,107,123
Jam-8,19,592,105,105,122
Jam-8,21,688,118,118,133
Jam-8,14,304,43,43,98
Jam-8,14,301,41,41,103
Jam-8,14,327,44,44,111
Jam-8,19,613,108,108,129
Jam-8,19,616,108,108,126
Jam-8,19,623,109,109,129
Jam-8,16,317,45,45,88
Jam-8,19,575,103,103,115
Jam-8,14,378,53,53,107
Jam-8,19,625,109,109,132
Jam-8,14,363,50,50,111
Jam-8,14,377,52,52,108
Jam-8,19,608,107,107,127
Jam-8,14,299,41,41,99
Jam-8,19,591,105,105,124
Jam-8,14,361,49,49,111
Jam-8,21,683,117,117,135
Jam-8,14,354,48,48,116
Jam-8,19,610,107,107,131
Jam-8,14,309,43,43,101
Jam-8,14,303,42,42,99
Jam-8,14,306,41,41,104
Jam-8,19,593,105,105,125
Jam-8,14,375,52,52,105
Jam-8,16,356,51,51,90
Jam-8,19,622,109,109,126
Jam-8,14,371,52,52,104
Jam-8,14,309,43,43,101
Jam-8,21,730,124,124,141
Jam-8,14,298,41,41,97
Jam-8,16,389,55,55,99
Jam-8,19,577,103,103,118
Jam-8,16,392,55,55,99
Jam-8,14,371,51,51,108
Jam-8,19,588,104,104,121
Jam-8,19,584,104,104,118
Jam-8,14,378,53,53,107
Jam-8,14,335,46,46,109
Jam-8,16,412,59,59,98
Jam-8,14,338,46,46,114
Jam-8,14,384,53,53,108
Jam-8,14,377,52,52,108
Jam-8,14,329,45,45,109
Jam-8,19,594,105,105,127
Jam-8,19,567,102,102,115
Jam-8,19,585,104,104,123
Jam-8,16,318,45,45,89
Jam-8,19,613,108,108,125
Jam-8,19,584,104,104,122
Jam-8,14,366,50,50,109
Jam-8,19,577,103,103,121
Jam-8,19,606,107,107,123
Jam-8,14,368,51,51,110
Jam-8,19,616,108,108,129
Jam-8,14,346,48,48,104
Jam-8,19,576,103,103,117
Jam-8,14,371,52,52,105
