Jam-10,17,16104,1892,1892,258
Jam-10,17,16836,1985,1985,290
Jam-10,17,17005,2006,2006,277
Jam-10,17,15932,1877,1877,298
Jam-10,17,16737,1974,1974,307
Jam-10,17,15632,1841,1841,281
Jam-10,17,16248,1917,1917,317
Jam-10,17,15426,1815,1815,260
Jam-10,17,16831,1985,1985,280
Jam-10,17,15716,1851,1851,295
Jam-10,17,15542,1828,1828,278
Jam-10,17,15841,1863,1863,302
Jam-10,17,16614,1958,1958,305
Jam-10,17,16114,1899,1899,317
Jam-10,17,15798,1860,1860,325
Jam-10,17,15672,1842,1842,288
Jam-10,17,16811,1984,1984,297
Jam-10,17,17016,2008,2008,271
Jam-10,17,16003,1884,1884,319
Jam-10,17,16540,1950,1950,318
Jam-10,17,16827,1985,1985,296
Jam-10,17,16659,1965,1965,299
Jam-10,17,16117,1898,1898,334
Jam-10,17,17252,2037,2037,257
Jam-10,17,15703,1846,1846,289
Jam-10,17,17118,2020,2020,255
Jam-10,17,15481,1820,1820,273
Jam-10,17,15724,1849,1849,305
Jam-10,17,17266,2037,2037,251
Jam-10,17,15495,1824,1824,276
Jam-10,17,15350,1805,1805,252
Jam-10,17,15509,1826,1826,274
Jam-10,17,15914,1874,1874,320
Jam-10,17,16346,1928,1928,323
Jam-10,17,15360,1807,1807,252
Jam-10,17,17222,2033,2033,259
Jam-10,17,15992,1884,1884,300
Jam-10,17,16346,1927,1927,328
Jam-10,17,17179,2028,2028,251
Jam-10,17,17319,2044,2044,250
Jam-10,17,16431,1936,1936,286
Jam-10,17,16412,1934,1934,321
Jam-10,17,16699,1972,1972,301
Jam-10,17,16280,1917,1917,310
Jam-10,17,16953,1997,1997,281
Jam-10,17,15725,1851,1851,285
Jam-10,17,16974,2001,2001,281
Jam-10,17,16313,1925,1925,284
Jam-10,17,16638,1961,1961,286
Jam-10,17,16160,1903,1903,320
Jam-10,17,16801,1979,1979,305
Jam-10,17,15992,1883,1883,304
Jam-10,17,16754,1976,1976,288
Jam-10,17,16746,1973,1973,306
Jam-10,17,16226,1911,1911,314
Jam-10,17,15408,1812,1812,260
Jam-10,17,17007,2006,2006,274
Jam-10,17,15697,1846,1846,299
Jam-10,17,16443,1938,1938,309
Jam-10,17,17242,2034,2034,257
Jam-10,17,16661,1965,1965,304
Jam-10,17,15757,1853,1853,293
Jam-10,17,15501,1822,1822,282
Jam-10,17,16609,1957,1957,312
Jam-10,17,17234,2034,2034,257
Jam-10,17,15914,1875,1875,326
Jam-10,17,16165,1906,1906,303
Jam-10,17,17335,2046,2046,248
Jam-10,17,16414,1934,1934,312
Jam-10,17,16087,1896,1896,325
Jam-10,17,16331,1924,1924,328
Jam-10,17,15997,1883,1883,314
Jam-10,17,15388,1810,1810,258
Jam-10,17,16272,1916,1916,325
Jam-10,17,15512,1824,1824,272
Jam-10,17,16095,1896,1896,331
Jam-10,17,16230,1915,1915,309
Jam-10,17,17059,2011,2011,268
Jam-10,17,16598,1957,1957,303
Jam-10,17,16270,1916,1916,298
Jam-10,17,16052,1889,1889,310
Jam-10,17,15391,1810,1810,258
Jam-10,17,17050,2012,2012,279
Jam-10,17,16041,1888,1888,317
Jam-10,17,15881,1869,1869,301
Jam-10,17,17226,2033,2033,261
Jam-10,17,17308,2042,2042,252
Jam-10,17,15548,1830,1830,285
Jam-10,17,16871,1991,1991,284
Jam-10,17,16993,2005,2005,280
Jam-10,17,15925,1875,1875,310
Jam-10,17,17138,2022,2022,270
Jam-10,17,17166,2026,2026,265
Jam-10,17,16272,1917,1917,299
Jam-10,17,15541,1829,1829,285
Jam-10,17,15475,1821,1821,275
Jam-10,17,17115,2020,2020,272
Jam-10,17,15651,1841,1841,292
Jam-10,17,17127,2021,2021,267
Jam-10,17,16273,1915,1915,317
